"Title";"Seed";"Leech";"Poidsdutorrent";"date";"Categories";"Genre";"Plot"
"American Gangster FRENCH HDLight 1080p 2007";"80";"11";"3.33GB";"15/12/2019";"Films";"Drame";"Début des années 1970, New York. Frank Lucas a vécu pendant vingt ans dans l'ombre du Parrain noir de Harlem, Bumpy Johnson, qui en fait son garde du corps et confident. Lorsque son patron succombe à une crise cardiaque, Lucas assure discrètement la relève et ne tarde pas à révéler son leadership, son sens aigu des affaires et son extrême prudence, en prenant pour auxiliaires ses frères et cousins et en gardant un profil bas. Inconnu de la police comme des hautes instances de la Cosa Nostra, Lucas organise avec la complicité d'officiers basés au Vietnam un véritable pont aérien et importe ainsi par avions entiers des centaines de kilos d'héroïne pure, qu'il revend à bas prix dans les rues de New York. Tandis que Lucas amasse ainsi, en toute discrétion, une fortune colossale, l'inspecteur Roberts du NYPD enquête patiemment sur l'origine et le fonctionnement de ce marché parallèle d'un genre inédit, et finit par soupçonner l'insaisissable Frank Lucas. Une étrange partie de cache-cache commence alors entre ces deux solitaires perfectionnistes dont les destins seront bientôt inextricablement mêlés..."
"L'Echange FRENCH HDLight 1080p 2008";"81";"6";"2.87GB";"15/12/2019";"Films";"Drame";"Los Angeles, 1928. Un matin, Christine dit au revoir à son fils Walter et part au travail. Quand elle rentre à la maison, celui-ci a disparu. Une recherche effrénée s'ensuit et, quelques mois plus tard, un garçon de neuf ans affirmant être Walter lui est restitué. Christine le ramène chez elle mais au fond d'elle, elle sait qu'il n'est pas son fils..."
"Une vie inachevée FRENCH HDLight 1080p 2005";"69";"10";"2.94GB";"15/12/2019";"Films";"Drame";"Le Wyoming, de nos jours. Fermier à la retraite, Einar Gilkyson est un homme endurci qui a tiré un trait sur son passé. Encore affecté par la mort de son fils unique, survenue dix ans plus tôt, il a laissé son ranch, tout comme son mariage, partir à vau-l'eau. Il n'a désormais d'estime que pour son vieil ami et employé Mitch, grièvement blessé par un grizzli.Alors qu'Einar compte bien finir ses jours reclus dans la solitude et la tristesse, sa belle-fille Jean, qu'il tient pour responsable de la mort de son fils, arrive en ville sans un sou. Fuyant son petit ami, la jeune femme est accompagnée par Griff, âgée de 11 ans, qu'elle affirme être la propre petite-fille d'Einar - et dont il ignorait l'existence. Du jour au lendemain, Einar voit sa vie paisible bouleversée et les vieilles rancoeurs refaire surface..."
"Surprise Me TRUEFRENCH WEBRIP 2019";"345";"9";"1.24GB";"15/12/2019";"Films";"Comédie";"Genie Burns organise des événements surprises dans des endroits inattendus. Elle prend d'importants risques dans son travail, mais se montre guère audacieuse dans sa vie amoureuse. Les seuls hommes qui partagent sa vie sont Steven, son associé gay, et Danny, son meilleur ami. Jusqu'au jour où la jeune femme rencontre Jeff, un chirurgien sûr de lui..."
"Ma vie avec John F. Donovan FRENCH DVDRIP 2019";"60";"7";"1.37GB";"14/12/2019";"Films";"Drame";"Dix ans après la mort d’une vedette de la télévision américaine, un jeune acteur se remémore la correspondance jadis entretenue avec cet homme, de même que l’impact que ces lettres ont eu sur leurs vies respectives."
"Stockholm FRENCH DVDRIP 2019";"135";"0";"694.87MB";"14/12/2019";"Films";"Policier,Thriller";"L'histoire de la prise d'otage survenue dans une banque de Stockholm en 1973, durant laquelle les otages créèrent des liens avec leur ravisseur. Une situation qui donna naissance au terme psychiatrique du \"Syndrome de Stockholm\"."
"Child's Play : La poupée du mal TRUEFRENCH DVDRIP 2019";"49";"1";"696.81MB";"14/12/2019";"Films";"Epouvante-horreur";"Karen, une mère célibataire, offre à son fils Andy une poupée, ignorant tout de sa nature sanguinaire et violente."
"Jawbone FRENCH DVDRIP 2019";"52";"2";"690.66MB";"14/12/2019";"Films";"Drame";"L'ancien champion de boxe Jimmy McCabe touche le fond, puis retourne dans son club d'enfance et retrouve son ancienne équipe."
"Une merveilleuse histoire du temps VOSTFR DVDRIP 2015";"7";"0";"1.36GB";"14/12/2019";"Films";"Biopic";"1963, en Angleterre, Stephen, brillant étudiant en Cosmologie à l’Université de Cambridge, entend bien donner une réponse simple et efficace au mystère de la création de l’univers. De nouveaux horizons s’ouvrent quand il tombe amoureux d’une étudiante en art, Jane Wilde. Mais le jeune homme, alors dans la fleur de l’âge, se heurte à un diagnostic implacable : une dystrophie neuromusculaire plus connue sous le nom de maladie de Charcot va s’attaquer à ses membres, sa motricité, et son élocution, et finira par le tuer en l’espace de deux ans. Grâce à l’amour indéfectible, le courage et la résolution de Jane, qu’il épouse contre toute attente, ils entament tous les deux un nouveau combat afin de repousser l’inéluctable. Jane l’encourage à terminer son doctorat, et alors qu’ils commencent une vie de famille, Stephen, doctorat en poche va s’attaquer aux recherches sur ce qu’il a de plus précieux : le temps. Alors que son corps se dégrade, son cerveau fait reculer les frontières les plus éloignées de la physique. Ensemble, ils vont révolutionner le monde de la médecine et de la science, pour aller au-delà de ce qu’ils auraient pu imaginer : le vingt et unième siècle."
"Holmes & Watson TRUEFRENCH DVDRIP 2019";"89";"2";"694.22MB";"14/12/2019";"Films";"Comédie";"Une adaptation humoristique de l'oeuvre de Sir Arthur Conan Doyle."
"Robin des Bois (Robin Hood) VOSTFR DVDRIP 2019";"28";"1";"1.39GB";"14/12/2019";"Films";"Action,Aventure";"Robin de Loxley, combattant aguerri revenu des croisades, et un chef maure prennent la tête d’une audacieuse révolte contre la corruption des institutions."
"Robin des bois, la véritable histoire FRENCH HDLight 1080p 2014";"106";"12";"1.76GB";"14/12/2019";"Films";"Comédie";"Robin des Bois est un sale type. Lui et son compère Tuck ont une éthique très claire dans la vie : ils ne volent que les pauvres, les femmes ou les vieux. Le reste ? Trop risqué. Mais même les sales types ont des rêves, et le leur est de racheter la maison close la plus courue de la ville, le Pussycat. Robin, que rien n’arrête lorsqu’il s’agit de s’enrichir, décide alors d’aller chercher l’argent là où il se trouve et projette de dévaliser la caisse des impôts de Nottingham. Mais sa rencontre avec le gang de Sherwood, des justiciers qui eux volent les riches pour donner aux pauvres, va contrarier ses plans. Petit Jean, Marianne et leurs amis ont en effet eu exactement la même idée que lui : braquer le Shérif de Nottingham. La (vraie) légende de Robin des Bois peut enfin commencer !"
"Robin des Bois FRENCH DVDRIP 2010";"47";"5";"701.46MB";"14/12/2019";"Films";"Action,Aventure";"À l’aube du treizième siècle, Robin Longstride, humble archer au service de la Couronne d’Angleterre, assiste, en Normandie, à la mort de son monarque, Richard Coeur de Lion, tout juste rentré de la Troisième Croisade et venu défendre son royaume contre les Français. De retour en Angleterre et alors que le prince Jean, frère cadet de Richard et aussi inepte à gouverner qu’obnubilé par son enrichissement personnel, prend possession du trône, Robin se rend à Nottingham où il découvre l’étendue de la corruption qui ronge son pays. Il se heurte au despotique shérif du comté, mais trouve une alliée et une amante en la personne de la belle et impétueuse Lady Marianne, qui avait quelques raisons de douter des motifs et de l’identité de ce croisé venu des bois. Robin entre en résistance et rallie à sa cause une petite bande de maraudeurs dont les prouesses de combat n’ont d’égal que le goût pour les plaisirs de la vie. Ensemble, ils vont s'efforcer de soulager un peuple opprimé et pressuré sans merci, de ramener la justice en Angleterre et de restaurer la gloire d'un royaume menacé par la guerre civile. Brigand pour les uns, héros pour les autres, la légende de \"Robin des bois\" est née."
"Black Christmas TRUEFRENCH HDTS 2019";"185";"14";"1.32GB";"14/12/2019";"Films";"Epouvante-horreur";"Sur un campus universitaire, lors des vacances de Noël, des filles de la confrérie sont les proies d'un tueur en série."
"La Ligue des justiciers - Le paradoxe Flashpoint FRENCH HDLight 1080p 2013";"43";"1";"1.96GB";"13/12/2019";"Films";"Animation";"Nous avons tous déjà rêvé de pouvoir changer le passé. Pour Flash, le rêve devient réalité. Grâce à sa super-vitesse, il retourne dans le passé pour sauver sa mère d’un crime fatal. Ses intentions sont bonnes, mais les conséquences de ses actes pourraient bien être désastreuses : en voyageant dans le temps, Flash a créé un univers parallèle dans lequel une guerre entre Wonderwoman et Aquaman fait rage. L’avenir de l’univers est menacé mais Superman est introuvable, et Batman est devenu aigri et violent. Envers et contre tout, Flash s’allie avec Batman et, avec l’aide de l’agent gouvernemental Cyborg, ils se battent pour restaurer l’espace-temps originel et rétablir la paix…"
"L'Amour sans préavis TRUEFRENCH HDLight 1080p 2002";"42";"0";"1.65GB";"13/12/2019";"Films";"Comédie";"Le millionnaire Georges Wade ne prend aucune décision sans consulter Lucy Kelson, sa conseillère multi-fonction en chef à la Wade Corporation. Brillante avocate et fin stratège, elle a aussi un ulcère et ne dort pas beaucoup. Ce n'est pas son travail qui en est la cause mais George. Intelligent, charmeur et totalement centré sur lui-même, il la traite plus comme sa nourrice que comme une avocate sortant de Harvard. Aujourd'hui, après avoir tout régi pendant cinq ans, de ses vêtements à son divorce, Lucy Kelson a décidé de démissionner. George accepte l'idée de son départ de la Wade Corporation à la condition qu'elle se trouve une remplaçante. Au bout d'une recherche non sans difficultés, elle engage June Carter, une jeune avocate ambitieuse qui, très vite, ne cache pas ses visées sur son riche nouveau patron..."
"Last Action Hero FRENCH DVDRIP 1993";"40";"0";"699.72MB";"13/12/2019";"Films";"Action,Aventure";"Grâce a un billet magique, Danny Madigan, un enfant de onze ans, peut vivre les aventures de son policier préferé, Slater, croisé des temps modernes. Ensemble ils affrontent force danger et triomphent toujours. Mais les choses se compliquent lorsque des personnes mal intentionnées s'emparent du billet magique et gagnent New York, ou le crime paie encore plus qu'au cinéma."
"Sauvez Willy 3, la poursuite TRUEFRENCH DVDRIP 1997";"76";"5";"634.7MB";"13/12/2019";"Films";"Action,Aventure";"Jesse est maintenant devenu un adolescent, tandis que l'orque Willy a fondé sa propre bande et coule des jours heureux le long de la côte nord-ouest du Pacifique. Menacé par des chasseurs, Willy pourra une fois encore compter sur l'amitié de Jesse et l'aide de Max, le fils de l'un de ces chasseurs pour échaper aux dangers qui planent sur lui et sa bande."
"Sauvez Willy 2 TRUEFRENCH DVDRIP 1995";"99";"6";"770.47MB";"13/12/2019";"Films";"Action,Aventure";"Deux ans ont passé depuis les dernières aventures de l'orque Willy et du petit garcon Jesse. C'est maintenant un jeune adolescent qui va devoir une fois de plus défendre Willy, rendu à la liberté, et à sa famille, contre la négligence et le cynisme des hommes."
"Sauvez Willy TRUEFRENCH DVDRIP 1993";"96";"3";"689.83MB";"13/12/2019";"Films";"Action,Aventure";"Comment Jesse, petit garcon instable et Willy, un orque en captivité dans le bassin vétuste d'un parc d'attraction décrépit, vont se lier d'amitié et se sauver mutuellement d'un monde dur où triomphe le cynisme."
"Banlieusards FRENCH WEBRIP 2019";"141";"4";"695.02MB";"13/12/2019";"Films";"Drame";"Trois frères issus d’une banlieue sensible de la région parisienne. Soulaymaan, élève avocat à Paris, réussit brillamment ses études. Son chemin croise celui de Lisa face à laquelle il débat sur la responsabilité de l'État dans la situation actuelle des banlieues lors de la finale d'un célèbre concours d'éloquence. Demba, l’aîné, vit aux rythmes du trafic et de la rue. Leur petit frère Noumouké, 15 ans, cherche encore sa voie, et doit choisir auquel de ses deux grands frères il veut ressembler. Une bagarre, un coup de feu, un drame."
"Le Drôle de Noël de Scrooge FRENCH DVDRIP 2009";"72";"3";"699.41MB";"13/12/2019";"Films";"Animation";NA
"C'est quoi cette mamie?! FRENCH DVDRIP 2019";"280";"2";"693.18MB";"13/12/2019";"Films";"Comédie";"Après deux ans de joyeuse colocation, la tribu des 7 demi-frères et sœurs doit quitter le grand appart’ avant la rentrée. Alors que chacun part en vacances pour l’été avec ses parents respectifs, Gulliver, le petit dernier, est envoyé tout seul chez sa grand-mère au bord de la mer. Mais l’excentrique Mamie Aurore n’est pas une baby-sitter comme les autres et préfère faire la fête plutôt que de garder son petit-fils… Le reste de la troupe décide de venir à sa rescousse. C’est le début d’une nouvelle révolution. Elle voulait se la couler douce… Ils vont lui mener la vie dure !"
"Vigilante Diaries TRUEFRENCH DVDRIP 2018";"51";"3";"702.92MB";"13/12/2019";"Films";"Action,Aventure";"Le Vigilante et le Kid sont deux anciens membres des forces spéciales. Les ex-militaires mettent désormais leur talent au service de la lutte contre le crime. Au cours d'une mission, le Vigilante abat un malfaiteur qui avait des liens avec de redoutables parrains de la pègre. C'est le début d'une sanglante guerre des gangs."
"Blizzard, le renne magique du Père Noël FRENCH DVDRIP 2009";"89";"2";"699.76MB";"13/12/2019";"Films";"Comédie";"Il était une fois une petite fille appelée Katie qui avait une passion qui était le patinage artistique. Une incroyable amitié va l'unir à Blizzard, un des rennes magiques du Père Noël. Grâce à ses formidables pouvoirs, Blizzard va aider Katie à réaliser son rêve de patineuse. Mais en faisant cela, Blizzard trahit les lois de Noël et risque d'être banni à jamais du village du Père Noël."
